timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648572267,3,0,1,0,199756379,199771406,199771390,0,18,0,2,0,1,0,194673748,194673784,194673774,0,11,0,1,0,1,0,191172426,191172464,191172454,0,12,0
1648572268,3,0,1,0,200770111,200770152,200770139,0,14,0,2,0,1,0,195691960,195699283,195699269,0,15,0,1,0,1,0,192196676,192197002,192196861,0,142,0
1648572269,3,0,1,0,201801162,201823937,201823919,0,20,0,2,0,1,0,196736272,196736363,196736351,0,12,0,1,0,1,0,193252767,193252960,193252895,1,66,1
1648572270,3,0,1,0,202834773,202835723,202835704,0,21,0,2,0,1,0,197764514,197769103,197767782,0,1323,0,1,0,1,0,194269236,194269265,194269255,0,11,0
1648572272,3,0,1,0,203906670,203906713,203906698,0,16,0,2,0,1,0,198804159,198811952,198804183,12,7771,49,1,0,1,0,195273072,195289427,195289411,0,17,0
1648572273,3,0,1,0,204881810,204884981,204883620,0,1362,0,2,0,1,0,199812859,199812890,199812880,0,11,0,1,0,1,0,196293194,196293246,196293233,0,15,0
1648572274,3,0,1,0,205880762,205880804,205880789,0,16,0,2,0,1,0,200791207,200792206,200791869,2,337,32,1,0,1,0,197304231,197304383,197304282,2,102,0
1648572275,3,0,1,0,206895975,206896055,206896036,0,21,0,2,0,1,0,201815193,201816369,201816357,0,13,0,1,0,1,0,198327666,198327763,198327742,0,22,0
1648572276,3,0,1,0,207934149,207934197,207934179,0,20,0,2,0,1,0,202865860,202865898,202865888,0,10,0,1,0,1,0,199348286,199383135,199383119,0,17,0
1648572277,3,0,1,0,208936520,208942985,208942968,0,19,0,2,0,1,0,203865469,203872340,203872326,0,16,0,1,0,1,0,200379047,200381777,200379645,4,2133,0
1648572278,3,0,1,0,209937280,209937382,209937358,0,26,0,2,0,1,0,204872814,204872906,204872881,0,26,0,1,0,1,0,201381843,201382029,201382001,0,30,0
1648572279,3,0,1,0,210979257,210980696,210980294,0,404,0,2,0,1,0,205894438,205910208,205910196,0,14,0,1,0,1,0,202409073,202409688,202409418,32,270,5
1648572280,3,0,1,0,212030281,212035603,212035585,0,20,0,2,0,1,0,206965270,206965665,206965473,8,193,5,1,0,1,0,203455445,203477949,203477937,0,14,0
1648572281,3,0,1,0,213011349,213029505,213029486,0,21,0,2,0,1,0,207942465,207942571,207942546,0,26,0,1,0,1,0,204459296,204459398,204459376,0,24,0
1648572282,3,0,1,0,214036347,214037796,214037107,0,690,0,2,0,1,0,208967721,208969470,208968776,36,694,27,1,0,1,0,205477564,205480094,205479393,40,702,18
1648572283,3,0,1,0,215073830,215074862,215074558,0,306,0,2,0,1,0,209999087,209999783,209999508,23,276,10,1,0,1,0,206498070,206512695,206512680,0,17,0
1648572284,3,0,1,0,216121777,216121823,216121805,0,19,0,2,0,1,0,211030986,211033847,211031010,2,2839,30,1,0,1,0,207527878,207528190,207527905,20,286,0
1648572285,3,0,1,0,217154462,217165608,217165573,0,37,0,2,0,1,0,212059123,212072766,212072750,0,18,0,1,0,1,0,208557301,208567516,208559264,16,8253,49
1648572286,3,0,1,0,218131103,218131171,218131145,0,27,0,2,0,1,0,213059028,213063303,213063291,0,13,0,1,0,1,0,209575635,209576223,209576207,0,17,0
