timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648575664388;157;60.219;30;3312;3121;1280x720
1648575664388;402;59.026;30;3312;3121;1280x720
1648575664388;336;43.287;30;3312;3121;1280x720
1648575664389;543;56.585;30;3312;3121;1280x720
1648575664389;351;48.598;30;3312;3121;1280x720
1648575664389;213;60.304;30;3312;3121;1280x720
1648575664389;288;49.305;30;3312;3121;1280x720
1648575664389;512;46.931;30;3312;3121;1280x720
1648575664389;555;59.538;30;3312;3121;1280x720
1648575664389;426;55.538;30;3312;3121;1280x720
1648575664389;6;10.952;24;1867;3121;854x480
1648575664389;595;55.3;30;3312;3121;1280x720
1648575664389;182;59.798;30;3312;3121;1280x720
1648575664389;176;57.67;30;3312;3121;1280x720
1648575664390;465;52.284;30;3312;3121;1280x720
1648575664390;341;46.352;30;3312;3121;1280x720
1648575664390;624;52.72;30;3312;290099;1280x720
1648575664390;150;57.94;30;3312;3121;1280x720
1648575664390;218;58.667;30;3312;3121;1280x720
1648575664390;27;13.274;18;639;3121;426x240
1648575664390;309;41.698;30;3312;3121;1280x720
1648575664390;12;8.202;24;1867;3121;854x480
1648575664390;27;12.351;18;639;3121;426x240
1648575664390;84;38.063;30;3312;3121;1280x720
1648575664418;16;13.769;24;1867;3121;854x480
1648575664418;590;56.197;30;3312;3121;1280x720
1648575664418;2;13.614;24;1867;3121;854x480
1648575664418;208;61.273;30;3312;3121;1280x720
1648575664419;197;58.097;30;3312;3121;1280x720
1648575664419;324;40.077;30;3312;3121;1280x720
1648575664419;300;43.503;30;3312;3121;1280x720
1648575664419;111;49.208;30;3312;3121;1280x720
1648575664419;410;57.314;30;3312;3121;1280x720
1648575664419;0;2.647;24;1867;3121;854x480
1648575664454;366;51.116;30;3312;3121;1280x720
1648575665384;24;2.924;24;1867;3250;854x480
1648575665385;573;56.889;30;3312;3250;1280x720
1648575665385;486;53.48;30;3312;3250;1280x720
1648575665385;467;55.322;30;3312;3250;1280x720
1648575665385;240;59.029;30;3312;3250;1280x720
1648575665385;27;13.229;18;639;3250;426x240
1648575665387;296;47.385;30;3312;3250;1280x720
1648575665387;18;12.748;24;1867;3250;854x480
1648575665387;615;52.694;30;3312;3250;1280x720
1648575665388;429;54.629;30;3312;3250;1280x720
1648575665388;27;11.344;18;639;3250;426x240
1648575665388;321;40.049;30;3312;3250;1280x720
1648575665388;593;55.207;30;3312;3250;1280x720
1648575665389;6;13.962;24;1867;3250;854x480
1648575665389;27;12.284;18;639;3250;426x240
1648575665389;476;54.433;30;3312;3250;1280x720
1648575665390;249;57.196;30;3312;3250;1280x720
1648575665400;325;39.104;30;3312;3250;1280x720
1648575665402;607;53.69;30;3312;3250;1280x720
1648575665403;598;54.309;30;3312;3250;1280x720
1648575665404;374;53.482;30;3312;3250;1280x720
1648575665405;2;12.666;24;1867;3250;854x480
1648575665405;182;58.852;30;3312;3250;1280x720
